id,full_name,date_of_birth
2295,Anne Suzuki,
2296,Masane Tsukayama,
2297,Katsuo Nakamura,
2298,Gavin Rossdale,
2299,Esai Morales,
2300,Sandrine Holt,
2301,Xu Jiao,
2302,Kitty Zhang Yuqi,
2303,Marie-Anne Chazel,
2304,Sam Huntington,
2305,Ryan O'Neal,
2306,Felicity Jones,
2307,Sammo Hung,
2308,Vanness Wu,
2309,Maggie Q,
2310,Jeremy Suarez,
2311,Abhinay Vaddi,
2312,Suhasini Maniratnam,
2313,Kevin McGowan,
2314,Melissa Leo,
2315,Maggie Wheeler,
2316,Joey D. Vieira,
2317,Jurnee Smollett,
2318,Juliet Howland,
2319,Martina Gedeck,
2320,Moritz Bleibtreu,
2321,Johanna Wokalek,
2322,Mary McDonnell,
2323,Graham Greene,
2324,Chad Michael Murray,
2325,Shelley Duvall,
2326,Danny Lloyd,
2327,Taraji P. Henson,
2328,Adam Rodríguez,
2329,Erin O'Brien,
2330,Miesha Tate,
2331,Holly Holm,
2332,Christian Kane,
2333,Ludivine Sagnier,
2334,Raad Rawi,
2335,Peter Fonda,
2336,Rumi Hiiragi,
2337,Miyu Irino,
2338,Mari Natsuki,
2339,Gordon Lam Ka-Tung,
2340,Yao Chen,
2341,Sophie Nélisse,
2342,Josh Zuckerman,
2343,Clark Duke,
2344,Matthew Goode,
2345,Sophia Loren,
2346,Stephen Boyd,
2347,Darci Kistler,
2348,Damian Woetzel,
2349,Bart Robinson Cook,
2350,Harry Belafonte,
2351,Tracy Letts,
2352,Jesse James,
2353,Lau Ching-Wan,
2354,Angelica Lee,
2355,Chen Sicheng,
2356,Nancy Fish,
2357,Robert Loggia,
2358,Luenell,
2359,Sean Patrick Thomas,
2360,Tony Cox,
2361,Brett Kelly,
2362,Elena Kampouris,
2363,Rachael Harris,
2364,Carl Weathers,
2365,Elpidia Carrillo,
2366,Elizabeth Berridge,
2367,Jessica Stroup,
2368,Sandra Oh,
2369,Lindsay Duncan,
2370,Maggie Smith,
2371,Sally Hawkins,
2372,J.J. Johnson,
2373,Polly Adams,
2374,Trish Gates,
2375,Charles Durning,
2376,Janet Leigh,
2377,Lorraine Nicholson,
2378,Grace Jones,
2379,Wilt Chamberlain,
2380,Nicholas Rowe,
2381,Alan Cox,
2382,Sophie Ward,
2383,Kay Panabaker,
2384,Naturi Naughton,
2385,Kherington Payne,
2386,Carolyn Saxon,
2387,Tracey Ullman,
2388,Amanda Schull,
2389,Susan May Pratt,
2390,Corbin Bleu,
2391,Paul Rust,
2392,Lauren London,
2393,Matt Clark,
2394,Juanin Clay,
2395,Sterling Jerins,
2396,Shelley Long,
2397,Betty Thomas,
2398,Leigh Lawson,
2399,Margaret Whitton,
2400,Peter MacNicol,
2401,Caitlin Clarke,
2402,Ralph Richardson,
2403,Gattlin Griffith,
2404,Tadanobu Asano,
2405,Sun Honglei,
2406,Khulan Chuluun,
2407,Barry Bostwick,
2408,Michael Beck,
2409,Persis Khambatta,
2410,Derek Jacobi,
2411,Chi Cao,
2412,Chengwu Guo,
2413,Wen Bin Huang,
2414,Jaeden Lieberher,
2415,Jeremy Irvine,
2416,Ursina Lardi,
2417,Ulrich Tukur,
2418,Burghart Klaußner,
2419,Emily Roya O'Brien,
2420,Adrian Gaeta,
2421,Zack Ward,
2422,Nick Cassavetes,
2423,Sherilyn Fenn,
2424,Adam Goldberg,
2425,Dane DeHaan,
2426,Mackenzie Gray,
2427,James Hetfield,
2428,Alexander Scheer,
2429,Fadi Abi Samra,
2430,Joaquim de Almeida,
2431,Daniela Romo,
2432,Lori Cardille,
2433,Terry Alexander,
2434,Joseph Pilato,
2435,Christopher Meloni,
2436,Brigitte Nielsen,
2437,Sandahl Bergman,
2438,Keshia Knight Pulliam,
2439,Jason Momoa,
2440,John Pyper-Ferguson,
2441,Briana Evigan,
2442,Robert Hoffman,
2443,Will Kemp,
2444,Jennifer Hudson,
2445,Alakina Mann,
2446,Audrey Hepburn,
2447,Stanley Holloway,
2448,Jake Johnson,
2449,Nina Dobrev,
2450,Erik Stolhanske,
2451,Jay Chandrasekhar,
2452,Steve Lemme,
2453,Donald Pleasence,
2454,P.J. Soles,
2455,Molly Shannon,
2456,Harold Perrineau,
2457,Joseph Ruskin,
2458,Tobin Bell,
2459,Costas Mandylor,
2460,Betsy Russell,
2461,Adam Trese,
2462,Aaron Stanford,
2463,Vinessa Shaw,
2464,Ramiro Rodriguez,
2465,Carlos Pratts,
2466,T.I.,
2467,Evan Ross,
2468,Jackie Long,
2469,Skylar Astin,
2470,Laura Regan,
2471,Marc Blucas,
2472,Ethan Embry,
2473,Iris Bahr,
2474,Tony Hale,
2475,Kevin Clash,
2476,Mandy Patinkin,
2477,Charlton Heston,
2478,Ava Gardner,
2479,David Niven,
2480,Jane Levy,
2481,Shiloh Fernandez,
2482,Alexis Georgoulis,
2483,Rutina Wesley,
2484,Dwain Murphy,
2485,Boyd Banks,
2486,Tippi Hedren,
2487,Melanie Griffith,
2488,Jerry Marshall,
2489,Gerard McSorley,
2490,Vincent Lindon,
2491,Patrick Timsit,
2492,Philippe Nahon,
2493,Jan-Michael Vincent,
2494,George Peppard,
2495,Dominique Sanda,
2496,Ashley Greene,
2497,Sebastian Stan,
2498,Anna Chlumsky,
2499,Matt Long,
2500,Ron Eldard,
2501,Jack Warden,
2502,Jean Dujardin,
2503,Bérénice Bejo,
2504,Meagan Good,
2505,Jared Gilman,
2506,Taylor Handley,
2507,Diora Baird,
2508,Adam Greaves-Neal,
2509,Sara Lazzaro,
2510,Vincent Walsh,
2511,Jennifer Esposito,
2512,Ivana Baquero,
2513,Maribel Verdú,
2514,Sergi López,
2515,Leslie Bibb,
2516,Omar Gooding,
2517,Minka Kelly,
2518,Leighton Meester,
2519,Brittany Daniel,
2520,Geoffrey Lewis,
2521,Alonna Shaw,
2522,Cloris Leachman,
2523,India Ennenga,
2524,Joakim Nätterqvist,
2525,Sofia Helin,
2526,Johnny Simmons,
2527,Emilie de Ravin,
2528,Trent Ford,
2529,Jon Lovitz,
2530,Jason Robards,
2531,Gretchen Mol,
2532,Jenifer Lewis,
2533,Natalie Wood,
2534,Karl Malden,
2535,George Hamilton,
2536,Giuseppe Andrews,
2537,Edward Furlong,
2538,Roxanne Hart,
2539,Shaquille O'Neal,
2540,Annabeth Gish,
2541,Richard Roundtree,
2542,Method Man,
2543,Zoé Félix,
2544,Nathaniel Brown,
2545,Paz de la Huerta,
2546,Cyril Roy,
2547,Krysten Ritter,
2548,Conrad Kemp,
2549,Grace Gummer,
2550,"Miguel A. Núñez, Jr.",
2551,Simon Abkarian,
2552,Charles Aznavour,
2553,Jake Lloyd,
2554,Ryoko Hirosue,
2555,Michel Muller,
2556,Don Thompson,
2557,Daniel Stern,
2558,Steve Guttenberg,
2559,Ted Danson,
2560,Park Joong-hoon,
2561,Sol Kyung-gu,
2562,Uhm Jung-hwa,
2563,Eileen Brennan,
2564,Sissy Spacek,
2565,Levon Helm,
2566,Megan Charpentier,
2567,Beverly D'Angelo,
2568,Imogene Coca,
2569,Jackson Nicoll,
2570,Georgina Cates,
2571,Trini Alvarado,
2572,Sidney Johnston,
2573,Camilla Belle,
2574,Tommy Flanagan,
2575,John Cazale,
2576,Adam Lamberg,
2577,Hallie Todd,
2578,Allison Tolman,
2579,Vanessa Bell Calloway,
2580,Chyler Leigh,
2581,Joshua Jackson,
2582,Hill Harper,
2583,Eddie Redmayne,
2584,Scout Taylor-Compton,
2585,Sheri Moon Zombie,
2586,Tyler Mane,
2587,Thomas Sadoski,
2588,Garret Dillahunt,
2589,Michael Bowen,
2590,Joshua Cox,
2591,Debra Messing,
2592,Brad Loree,
2593,Busta Rhymes,
2594,Nate Parker,
2595,Michael Chiklis,
2596,Cicely Tyson,
2597,"Chris Warren, Jr.",
2598,Kyla Pratt,
2599,Kim Director,
2600,Erica Leerhsen,
2601,James Fox,
2602,Tim McGraw,
2603,Michael Bailey Smith,
2604,Archie Kao,
2605,Jay Acovone,
2606,Kelly Carlson,
2607,Jordan Peele,
2608,Keegan-Michael Key,
2609,Tiffany Haddish,
2610,Brian Geraghty,
2611,David Keith,
2612,Ben Mendelsohn,
2613,Marisa Coughlan,
2614,Phil Vischer,
2615,Mike Nawrocki,
2616,Cam Clarke,
2617,Bono,
2618,The Edge,
2619,Adam Clayton,
2620,Bruce Payne,
2621,Adrian Paul,
2622,Alia Shawkat,
2623,Andy Davoli,
2624,Marvin Chatinover,
2625,Mae Questel,
2626,,
2627,Jamie Chung,
2628,Katherine Helmond,
2629,Oliver James,
2630,Michael Michele,
2631,Dan Futterman,
2632,Jodi Lyn O'Keefe,
2633,Marla Sokoloff,
2634,Horatio Sanz,
2635,David Dukes,
2636,Craig Robinson,
2637,David Alan Grier,
2638,Rainn Wilson,
2639,Zach Gilford,
2640,Larry David,
2641,Adam Brooks,
2642,Susan Ward,
2643,Lori Heuring,
2644,Matthew Settle,
2645,Hannah Taylor-Gordon,
2646,Ann Miller,
2647,Agnes Bruckner,
2648,Katja Riemann,
2649,Gemma Jones,
2650,Michael Pitt,
2651,Thomas Stroppel,
2652,Artie Ahr,
2653,Amber Marie Bollinger,
2654,Elaine Cassidy,
2655,Arsinée Khanjian,
2656,Brigitte Helm,
2657,Alfred Abel,
2658,Gustav Fröhlich,
2659,Cyril Raffaelli,
2660,Tony D'Amario,
2661,Nikki Hsieh,
2662,Vladimir Garin,
2663,Konstantin Lavronenko,
2664,Nataliya Vdovina,
2665,Tony Jaa,
2666,Sarunyu Wongkrachang,
2667,Sorapong Chatree,
2668,Gina Bellman,
2669,Conrad Dunn,
2670,Vinnie Jones,
2671,Eddie Izzard,
2672,James Cosmo,
2673,Hans Matheson,
2674,Birgitte Hjort Sørensen,
2675,Mark Dymond,
2676,Clemency Burton-Hill,
2677,Rodrigo de la Serna,
2678,Sergio Hernández,
2679,Àlex Brendemühl,
2680,Naoto Takenaka,
2681,Daniel Wu,
2682,Linus Roache,
2683,Chris Elliott,
2684,Matt Bomer,
2685,Joe Manganiello,
2686,Niels Arestrup,
2687,Frédéric Pierrot,
2688,William Sadler,
2689,Isaach De Bankolé,
2690,Anil Kapoor,
2691,Ralph Bellamy,
2692,John Meillon,
2693,María Valverde,
2694,Raymond J. Barry,
2695,Caroline Kava,
2696,Leon Robinson,
2697,Doug E. Doug,
2698,Rawle D. Lewis,
2699,Jensen Ackles,
2700,Ne-Yo,
2701,Barbara Bach,
2702,Curd Jürgens,
2703,Rebecca Gayheart,
2704,Phylicia Rashād,
2705,Seymour Cassel,
2706,Elaine Hendrix,
2707,Anthony Stewart Head,
2708,Harry Lloyd,
2709,Tim Hodge,
2710,Tupac Amaru Shakur,
2711,Mike Epps,
2712,Allen Payne,
2713,Linda Blair,
2714,Louise Fletcher,
2715,Andy Richter,
2716,Carlos Mencia,
2717,Tom Everett Scott,
2718,Mark-Paul Gosselaar,
2719,Poppy Montgomery,
2720,Joan Plowright,
2721,Lucinda Jenney,
2722,Liza Minnelli,
2723,Lionel Stander,
2724,David Patrick Kelly,
2725,Kane Hodder,
2726,Lexa Doig,
2727,Chuck Campbell,
2728,Shalom Harlow,
2729,Victoria Justice,
2730,Chelsea Handler,
2731,Emmanuelle Seigner,
2732,Marie-Josée Croze,
2733,Bonnie Henna,
2734,Eliza Dushku,
2735,Melissa Sagemiller,
2736,Greta Scacchi,
2737,Jennifer O'Neill,
2738,Michael Sarrazin,
2739,Dorothy Atkinson,
2740,Marion Bailey,
2741,Sabine Azéma,
2742,Emmanuelle Devos,
2743,Ulrich Mühe,
2744,Jung Woo-sung,
2745,Anna Paquin,
2746,Callan McAuliffe,
2747,Stacey Dash,
2748,Colm Feore,
2749,Ann Magnuson,
2750,Bruno Ganz,
2751,Alexandra Maria Lara,
2752,Corinna Harfouch,
2753,Belén Rueda,
2754,Lola Dueñas,
2755,Kryštof Hádek,
2756,Paul Brannigan,
2757,Tung Thanh Tran,
2758,Blake Clark,
2759,Justin Bieber,
2760,Usher Raymond,
2761,Tuesday Knight,
2762,Ken Sagoes,
2763,Kylie Rogers,
2764,Emilio Estevez,
2765,DJ Qualls,
2766,Óscar Jaenada,
2767,Angelo Josue Lozano Corzo,
2768,Melora Walters,
2769,Jean Smart,
2770,Rosie O'Donnell,
2771,J. Smith-Cameron,
2772,Alex Vincent,
2773,Jenny Agutter,
2774,Gerrit Graham,
2775,Teo Halm,
2776,Astro,
2777,Resse Hartwig,
2778,Bruce Davison,
2779,Kazunari Ninomiya,
2780,Tsuyoshi Ihara,
2781,Tommy Davidson,
2782,Duane Martin,
2783,Jacob Tremblay,
2784,Norm Macdonald,
2785,Artie Lange,
2786,Sam Waterston,
2787,Michelle Williams,
2788,Swoosie Kurtz,
2789,Justin Chon,
2790,Daniel Auteuil,
2791,Emir Kusturica,
2792,Alex Rocco,
2793,Frank Pietrangolare,
2794,Ezra Miller,
2795,Thomas Ian Griffith,
2796,Toby Jones,
2797,Peter Mullan,
2798,Olivia Taylor Dudley,
2799,Jodie Whittaker,
2800,John Boyega,
2801,Zana Marjanović,
2802,Goran Kostić,
2803,Branko Đurić,
2804,Lee Jung-jae,
2805,Lee Beom-soo,
2806,Steve Irwin,
2807,Terri Irwin,
2808,Magda Szubanski,
2809,Nicholas Kadi,
2810,Malcolm David Kelley,
2811,Cory Hodges,
2812,Matt Smith,
2813,Lesley Manville,
2814,Nastassja Kinski,
2815,Rumer Willis,
2816,Ronald Colman,
2817,Madeleine Carroll,
2818,Raymond Massey,
2819,Paul Schneider,
2820,Jack Scanlon,
2821,Björk,
2822,Chris Penn,
2823,Hannah Endicott-Douglas,
2824,Gabriel Damon,
2825,Candace Hutson,
2826,Judith Barsi,
2827,Won Bin,
2828,Lee Eun-ju,
2829,Clifton Collins Jr,
2830,Moisés Arias,
2831,Robert Shaw,
2832,Anne-Marie Loop,
2833,Lambert Wilson,
2834,Pauline Brunner,
2835,Charlotte Lewis,
2836,Dabney Coleman,
2837,Ally Sheedy,
2838,Josef Sommer,
2839,Emilio Rivera,
2840,Nestor Serrano,
2841,Jenna Dewan,
2842,Damaine Radcliff,
2843,Mike Judge,
2844,Pam Grier,
2845,Alex Russell,
2846,Britney Spears,
2847,Taryn Manning,
2848,Oliver Cooper,
2849,Jonathan Daniel Brown,
2850,Thomas Mann,
2851,George C. Scott,
2852,Stephen Young,
2853,Jennifer Carpenter,
2854,Steve Harris,
2855,Parker Posey,
2856,Steve Harvey,
2857,Redman,
2858,Obba Babatundé,
2859,Don Austen,
2860,Meredith Braun,
2861,Mía Maestro,
2862,Katy Perry,
2863,Shannon Woodward,
2864,Ansel Elgort,
2865,Nat Wolff,
2866,J.B. Smoove,
2867,Talia Shire,
2868,Robert Foxworth,
2869,Kathryn Erbe,
2870,Illeana Douglas,
2871,Sophie Kennedy Clark,
2872,Erika Christensen,
2873,Joanna 'JoJo' Levesque,
2874,Justice Smith,
2875,Michael Imperioli,
2876,Bruce Dern,
2877,Will Forte,
2878,Bob Odenkirk,
2879,Alex D. Linz,
2880,Zena Grey,
2881,Nora Dunn,
2882,Jose Pablo Cantillo,
2883,Bill Bellamy,
2884,Lark Voorhies,
2885,Common,
2886,Rosemarie DeWitt,
2887,John Colicos,
2888,Jürgen Prochnow,
2889,Herbert Grönemeyer,
2890,Klaus Wennemann,
2891,Michael Rosenbaum,
2892,Harland Williams,
2893,Virginia Gardner,
2894,Sofia Black-D'Elia,
2895,Loryn Locklin,
2896,Harry Shearer,
2897,Joseph Cross,
2898,Kelly Clarkson,
2899,Justin Guarini ,
2900,Brandon Henschel,
2901,Theresa Randle,
2902,Spike Lee,
2903,Isabella Rossellini,
2904,Tom Courtenay,
2905,David Hemmings,
2906,Park Hae-il,
2907,Bae Doona,
2908,Kathryn Harrold,
2909,Toni Servillo,
2910,Carlo Verdone,
2911,Sabrina Ferilli,
2912,Faye Wong,
2913,Alex Michaeletos,
2914,Mary Makhatho,
2915,Alicja Bachleda-Curuś,
2916,Dervla Kirwan,
2917,Takeshi Kitano,
2918,Claude Maki,
2919,Cesar Ramos,
2920,Paulina Gaitán,
2921,Marcell Nagy,
2922,Béla Dóra,
2923,Bálint Péntek,
2924,Xiao Shen Yang,
2925,Yan Ni,
2926,Nigel Bennett,
2927,Gao Yuanyuan,
2928,Hideo Nakaizumi,
2929,Hiroyuki Ikeuchi,
2930,Meisa Kuroki,
2931,Emma Lung,
2932,Caroline Barry,
2933,Kelly LeBrock,
2934,Kelly Reilly,
2935,Connor Corum,
2936,Witney Carson,
2937,Chehon Wespi-Tschopp,
2938,Gary Daniels,
2939,Dale Midkiff,
2940,Fred Gwynne,
2941,Denise Crosby,
2942,Tatsuo Matsumura,
2943,Kyôko Kagawa,
2944,Hisashi Igawa,
2945,Paddy Considine,
2946,Qin Hailu,
2947,Hoyt Axton,
2948,Geraldine Chaplin,
2949,Rickson Tevez,
2950,Eduardo Luis,
2951,Gabriel Weinstein,
2952,Steve-O,
2953,Jamie Blackley,
2954,Zoe Ventoura,
2955,Corbin Bernsen,
2956,Talulah Riley,
2957,Robert Prosky,
2958,Madeline Kahn,
2959,Peter Boyle,
2960,Karen Black,
2961,Hunter Carson,
2962,Timothy Bottoms,
2963,Emory Cohen,
2964,Marisa Berenson,
2965,Hardy Krüger,
2966,Lee Majors,
2967,Karyn Parsons,
2968,Billy Dee Williams,
2969,Shannon Elizabeth,
2970,Jake Busey,
2971,Tatiana Maslany,
2972,Bruce Campbell,
2973,Marcus Gilbert,
2974,Henry Ian Cusick,
2975,Stuart Bunce,
2976,Richard Graham,
2977,Jimi Mistry,
2978,Andrew Keegan,
2979,Brian Krause,
2980,Lisa Pelikan,
2981,Samantha Eggar,
2982,Scott Patterson,
2983,John Cassavetes,
2984,Britt Ekland,
2985,Douglas Booth,
2986,Deborra-Lee Furness,
2987,Shah Rukh Khan,
2988,Rani Mukerji,
2989,Preity Zinta,
2990,Keir Dullea,
2991,Gary Lockwood,
2992,William Sylvester,
2993,Robert MacNaughton,
2994,Marc Donato,
2995,Pascale Bussières,
2996,Ricky Schroder,
2997,Kelli Williams,
2998,Akshay Kumar,
2999,Ritesh Deshmukh,
3000,Deepika Padukone,
3001,Tamara Hope,
3002,Louane Emera,
3003,Karin Viard,
3004,François Damiens,
3005,Shawnee Smith,
3006,Harold Ramis,
3007,Warren Oates,
3008,Mykelti Williamson,
3009,Blair Underwood,
3010,Lynn Whitfield,
3011,Eddie Albert,
3012,Paul Anka,
3013,Arletty,
3014,Joss Ackland,
3015,Lane Smith,
3016,Gina Philips,
3017,Ron Moody,
3018,Shani Wallis,
3019,Rickey D'Shon Collins,
3020,Jason Davis,
3021,Ashley Johnson,
3022,Tina Turner,
3023,Bruce Spence,
3024,Rae Dawn Chong,
3025,Lauren Cohan,
3026,James Russell,
3027,Chris Messina,
3028,Bojana Novaković,
3029,John Witherspoon,
3030,Stefanie Scott,
3031,Lin Shaye,
3032,Taimak,
3033,Julius Carry,
3034,Vanity,
3035,Jeff Fahey,
3036,Jenny Wright,
3037,Aaron Yoo,
3038,Vic Morrow,
3039,Shiri Appleby,
3040,Charlie Korsmo,
3041,Oakes Fegley,
3042,Brooke Adams,
3043,James Ransone,
3044,Robert Daniel Sloan,
3045,Cee Lo Green,
3046,David Boreanaz,
3047,Hakeem Kae-Kazim,
3048,Michael Wright,
3049,Donald Faison,
3050,Chuck Norris,
3051,Richard Lynch,
3052,Melissa Prophet,
3053,Chi McBride,
3054,Eric Balfour,
3055,Scottie Thompson,
3056,David Zayas,
3057,Hui Lou Chen,
3058,Tad Horino,
3059,Steve Oedekerk,
3060,Finn Carter,
3061,Keith Carradine,
3062,Robert Carradine,
3063,Byron Mann,
3064,Tye Sheridan,
3065,Jacob Lofland,
3066,Lennie Loftin,
3067,Ben Garant,
3068,Harry Styles,
3069,Niall Horan,
3070,Zayn Malik,
3071,Spencer Klein,
3072,Francesca Smith,
3073,Jamil Walker Smith,
3074,Louie Leonardo,
3075,Chad Allen,
3076,Jack Guzman,
3077,David Herman,
3078,Leland Orser,
3079,Mika Boorem,
3080,Jane Lynch,
3081,Craig Wasson,
3082,Connie Britton,
3083,Josh Stewart,
3084,Emma Fitzpatrick,
3085,Shaun Fleming,
3086,Carlo Cecchi,
3087,Irene Grazioli,
3088,Anita Laurenzi,
3089,Richard Farnsworth,
3090,Jane Galloway Heitz,
3091,Brad Renfro,
3092,Rohan Chand,
3093,Andy Kaufman,
3094,Bernadette Peters,
3095,Jillian Estell,
3096,Lance Bass,
3097,Joey Fatone,
3098,Marshall Bell,
3099,Flavio Parenti,
3100,Edoardo Gabbriellini,
3101,Jason Beghe,
3102,Lesley Ann Warren,
3103,Eleanor Bron,
3104,Cliff Robertson,
3105,Kenneth McMillan,
3106,Nick Swardson,
3107,Savion Glover,
3108,Natalie Dormer,
3109,Taylor Kinney,
3110,Yukiyoshi Ozawa,
3111,Lesley-Anne Down,
3112,Maurice Ronet,
3113,José Julián,
3114,Chelsea Rendon,
3115,Hrithik Roshan,
3116,Naseeruddin Shah,
3117,Priyanka Chopra,
3118,Norah Jones,
3119,Adriano Giannini,
3120,Ng Man-Tat,
3121,Patrick Tse Yin,
3122,Vincent Gallo,
3123,Chloë Sevigny,
3124,Cheryl Tiegs,
3125,Michel Serrault,
3126,Isabelle Huppert,
3127,Jason Jones,
3128,Aitana Sánchez-Gijón,
3129,Romane Bohringer,
3130,Lubna Azabal,
3131,Ryan Donowho,
3132,Kevin McNally,
3133,Alexie Gilmore,
3134,Danny Dyer,
3135,Laura Harris,
3136,Toby Stephens,
3137,George Gaynes,
3138,G. W. Bailey,
3139,Leslie Easterbrook,
3140,Natalie Alyn Lind,
3141,Emily Alyn Lind,
3142,Christian Vazquez,
3143,Liz Gallardo,
3144,Angélica Aragón,
3145,Colin Egglesfield,
3146,Anthony Edwards,
3147,Sandra Echeverría,
3148,Young Jeezy,
3149,Leonor Watling,
3150,Adrienne Pickering,
3151,Zoe Naylor,
3152,Gyton Grantley,
3153,Craig Fairbrass,
3154,Tyrone Brown,
3155,Mishael Morgan,
3156,Nikki Grant,
3157,Ingvar Eggert Sigurðsson,
3158,Charlotte Bøving,
3159,Steinn Ármann Magnússon,
3160,Shabana Azmi,
3161,Goldy Notay,
3162,Sendhil Ramamurthy,
3163,Luke Perry,
3164,LeAnn Rimes,
3165,Jimmi Simpson,
3166,Lee Byung-hun,
3167,Katrina Bowden,
3168,Callum Keith Rennie,
3169,Martin Starr,
3170,Richard Bradford,
3171,Nestor Carbonell,
3172,Justin Pierce,
3173,Akiko Wakabayashi,
3174,Karin Dor,
3175,Alfie Allen,
3176,Emmanuelle Riva,
3177,Jean-Louis Trintignant,
3178,Heather O'Rourke,
3179,Roger Cross,
3180,Scott Adkins,
3181,Daniella Alonso,
3182,Spencer Tracy,
3183,Milton Berle,
3184,Sid Caesar,
3185,Carmen Maura,
3186,Jackie Burroughs,
3187,Joe Flaherty,
3188,Clive Revill,
3189,Bárbara Mori,
3190,Kabir Bedi,
3191,Charlotte Gainsbourg,
3192,Rohan Nichol,
3193,Katrina Kaif,
3194,Anushka Sharma,
3195,Veronica Cartwright,
3196,Marilyn Burns,
3197,Allen Danziger,
3198,Paul A. Partain,
3199,Norma Crane,
3200,Leonard Frey,
3201,Claudine Auger,
3202,Adolfo Celi,
3203,Shanley Caswell,
3204,Spencer Locke,
3205,Nicole Grimaudo,
3206,Riccardo Scamarcio,
3207,Alessandro Preziosi,
3208,Catherine Hicks,
3209,George W. Bush,
3210,Bill Clinton,
3211,Kristen Cloke,
3212,Brian Blessed,
3213,Philip Bosco,
3214,Jaci Velasquez,
3215,Chris Young,
3216,Drew Fuller,
3217,Robert Urich,
3218,Mary Crosby,
3219,Michael D. Roberts,
3220,Jesse Lee Soffer,
3221,Christopher Shand,
3222,Carly Schroeder,
3223,Joseph Julian Soria,
3224,Kwak Do-won,
3225,Hwang Jung-min,
3226,Chun Woo-hee,
3227,Dianna Agron,
3228,M.L. Piyapas Bhirombhakdi,
3229,Chatchai Plengpanich,
3230,Ramy Zada,
3231,Florence Foresti,
3232,Ruth Sheen,
3233,Sapphire Boyce,
3234,Christian Byers,
3235,Vince Colosimo,
3236,Thure Lindhardt,
3237,Stine Stengade,
3238,John Henshaw,
3239,Michel Blanc,
3240,Émilie Dequenne,
3241,Mark Blum,
3242,Sean Pertwee,
3243,Brendan Cowell,
3244,Harrison Gilbertson,
3245,Steve Le Marquand,
3246,JoeyStarr,
3247,Marina Foïs,
3248,Mat Lucas,
3249,Corey Haim,
3250,Corey Feldman,
3251,Alan Bates,
3252,Frederic Forrest,
3253,John Phillip Law,
3254,Anita Pallenberg,
3255,Stian Smestad,
3256,Louisa Milwood-Haigh,
3257,Tabu,
3258,Robbie Amell,
3259,Mariah Carey,
3260,Max Beesley,
3261,Abigail Spencer,
3262,Heo Jun-ho,
3263,Ahn Sung-Ki,
3264,Kajol,
3265,Jimmy Shergill,
3266,Vanessa Martinez,
3267,Rishi Kapoor,
3268,Pádraic Delaney,
3269,Liam Cunningham,
3270,Ranbir Kapoor,
3271,Kalki Koechlin,
3272,Robert Taylor,
3273,Deborah Kerr,
3274,Leo Genn,
3275,Muhammed Necati Şaşmaz,
3276,Ghassan Massoud,
3277,Jim Henson,
3278,Frank Oz,
3279,Jerry Nelson,
3280,Riz Ahmed,
3281,Kevin Heffernan,
3282,Paul Soter,
3283,Eleanor Parker,
3284,Wil Wheaton,
3285,River Phoenix,
3286,Noah Huntley,
3287,Marques Houston,
3288,Omarion,
3289,J-Boog,
3290,Patrick McGoohan,
3291,Roberts Blossom,
3292,Megumi Okina,
3293,Patti D'Arbanville,
3294,Kofi Siriboe,
3295,Christopher Meyer,
3296,Richard Briers,
3297,George Lazenby,
3298,Diana Rigg,
3299,Telly Savalas,
3300,Melissa Joan Hart,
3301,Stephen Collins,
3302,Adrian Grenier,
3303,Tommy Chong,
3304,J.K. Simmons,
3305,Patrick Huard,
3306,Michel Beaudry,
3307,Sean Patrick Flanery,
3308,Norman Reedus,
3309,Nicholas Blandullo,
3310,Sofia Viruboff,
3311,Suzzanne Douglas,
3312,Udo Kier,
3313,Aimee Teegarden,
3314,Thomas McDonell,
3315,Nicholas Braun,
3316,Barry Corbin,
3317,Murilo Benicio,
3318,Mark Feuerstein,
3319,Tom Noonan,
3320,Janeane Garofalo,
3321,Keir Gilchrist,
3322,Juliet Stevenson,
3323,Ed O'Neill,
3324,John Gielgud,
3325,Evan McGuire,
3326,Christen Mooney,
3327,Adam Levine,
3328,Paulo Araujo,
3329,Hayley Atwell,
3330,Michelle Dockery,
3331,Alyssa Milano,
3332,Michael Weston,
3333,Charlotte Riley,
3334,Andrew Lincoln,
3335,Leo Rossi,
3336,Mitsuo Iwata,
3337,Nozomu Sasaki,
3338,Mami Koyama,
3339,Roy Dupuis,
3340,Michel Barrette,
3341,Rémy Girard,
3342,Brad Carter,
3343,Josh Henderson,
3344,Ruby Lin,
3345,Joey Ansah,
3346,Kacey Clarke,
3347,Craig Sheffer,
3348,Louis Mandylor,
3349,Jessica Tandy,
3350,Michael Beach,
3351,Anita Mui,
3352,Françoise Yip,
3353,Reda Kateb,
3354,Djemel Barek,
3355,Lauren German,
3356,Bijou Phillips,
3357,Paul McCrane,
3358,Molly Parker,
3359,Ivana Miličević,
3360,Sam Hennings,
3361,Brenda Strong,
3362,Eric Johnson,
3363,Bob Dylan,
3364,Sandrine Kiberlain,
3365,Nicole Garcia,
3366,Mathilde Seigner,
3367,Nabil Elouahabi,
3368,Phil Davis,
3369,Razaaq Adoti,
3370,Saif Ali Khan,
3371,Angelina Idnani,
3372,Chiara Mastroianni,
3373,Danielle Darrieux,
3374,Haley Bennett,
3375,Jürgen Vogel,
3376,Frederick Lau,
3377,Max Riemelt,
3378,Karl Glusman,
